remaining_376__batch_07__389.png	[[[508.0, 194.0], [573.0, 191.0], [576.0, 246.0], [511.0, 250.0]], [[404.0, 195.0], [447.0, 195.0], [447.0, 247.0], [404.0, 247.0]], [[570.0, 164.0], [649.0, 167.0], [646.0, 248.0], [567.0, 245.0]], [[699.0, 107.0], [722.0, 107.0], [722.0, 149.0], [699.0, 149.0]], [[603.0, 100.0], [658.0, 100.0], [658.0, 157.0], [603.0, 157.0]], [[559.0, 96.0], [613.0, 96.0], [613.0, 171.0], [559.0, 171.0]], [[60.0, 57.0], [537.0, 57.0], [537.0, 176.0], [60.0, 176.0]]]
remaining_376__batch_07__395.png	[[[463.0, 213.0], [596.0, 217.0], [594.0, 288.0], [461.0, 284.0]], [[641.0, 91.0], [712.0, 91.0], [712.0, 198.0], [641.0, 198.0]], [[175.0, 64.0], [620.0, 58.0], [621.0, 201.0], [177.0, 207.0]], [[638.0, 45.0], [696.0, 35.0], [707.0, 108.0], [649.0, 118.0]]]
remaining_376__batch_08__407.png	[[[267.0, 218.0], [285.0, 218.0], [285.0, 232.0], [267.0, 232.0]], [[250.0, 181.0], [308.0, 167.0], [320.0, 216.0], [262.0, 230.0]], [[394.0, 174.0], [438.0, 172.0], [440.0, 214.0], [396.0, 216.0]], [[300.0, 167.0], [342.0, 167.0], [342.0, 223.0], [300.0, 223.0]], [[448.0, 144.0], [509.0, 144.0], [509.0, 215.0], [448.0, 215.0]], [[510.0, 95.0], [567.0, 92.0], [569.0, 127.0], [512.0, 130.0]], [[447.0, 92.0], [479.0, 92.0], [479.0, 142.0], [447.0, 142.0]], [[475.0, 82.0], [526.0, 82.0], [526.0, 139.0], [475.0, 139.0]], [[32.0, 54.0], [425.0, 49.0], [427.0, 159.0], [34.0, 164.0]]]
remaining_376__batch_08__421.png	[[[1060.0, 472.0], [1202.0, 472.0], [1202.0, 594.0], [1060.0, 594.0]], [[818.0, 456.0], [905.0, 456.0], [905.0, 578.0], [818.0, 578.0]], [[1199.0, 411.0], [1375.0, 418.0], [1366.0, 607.0], [1191.0, 600.0]], [[1497.0, 294.0], [1554.0, 294.0], [1554.0, 393.0], [1497.0, 393.0]], [[1295.0, 263.0], [1419.0, 276.0], [1405.0, 408.0], [1281.0, 395.0]], [[273.0, 129.0], [1162.0, 156.0], [1152.0, 439.0], [264.0, 411.0]]]
remaining_376__batch_08__431.png	[[[411.0, 237.0], [450.0, 237.0], [450.0, 284.0], [411.0, 284.0]], [[595.0, 193.0], [770.0, 203.0], [765.0, 286.0], [590.0, 286.0]], [[731.0, 150.0], [750.0, 150.0], [750.0, 184.0], [731.0, 184.0]], [[627.0, 134.0], [684.0, 134.0], [684.0, 196.0], [627.0, 196.0]], [[28.0, 70.0], [556.0, 75.0], [555.0, 219.0], [27.0, 214.0]]]
remaining_376__batch_08__436.png	[[[260.0, 110.0], [284.0, 110.0], [284.0, 132.0], [260.0, 132.0]], [[263.0, 73.0], [297.0, 70.0], [300.0, 98.0], [266.0, 101.0]], [[215.0, 67.0], [259.0, 73.0], [254.0, 103.0], [210.0, 97.0]], [[161.0, 68.0], [208.0, 68.0], [208.0, 104.0], [161.0, 104.0]], [[73.0, 69.0], [106.0, 69.0], [106.0, 101.0], [73.0, 101.0]], [[301.0, 59.0], [333.0, 59.0], [333.0, 98.0], [301.0, 98.0]], [[302.0, 38.0], [332.0, 38.0], [332.0, 68.0], [302.0, 68.0]]]
remaining_376__batch_08__447.png	[[[19.0, 32.0], [317.0, 23.0], [320.0, 106.0], [22.0, 115.0]]]
remaining_376__batch_09__455.png	[[[32.0, 27.0], [318.0, 22.0], [319.0, 91.0], [33.0, 96.0]]]
remaining_376__batch_09__462.png	[[[102.0, 138.0], [151.0, 132.0], [159.0, 187.0], [110.0, 193.0]], [[365.0, 135.0], [409.0, 135.0], [409.0, 184.0], [365.0, 184.0]], [[287.0, 112.0], [292.0, 112.0], [292.0, 118.0], [287.0, 118.0]], [[298.0, 80.0], [368.0, 73.0], [374.0, 131.0], [304.0, 137.0]], [[234.0, 70.0], [331.0, 70.0], [331.0, 136.0], [234.0, 136.0]], [[517.0, 41.0], [517.0, 51.0], [522.0, 46.0], [517.0, 51.0]], [[378.0, 30.0], [434.0, 30.0], [434.0, 82.0], [378.0, 82.0]], [[17.0, 6.0], [189.0, 13.0], [183.0, 154.0], [11.0, 148.0]]]
remaining_376__batch_09__473.png	[[[202.0, 141.0], [310.0, 141.0], [310.0, 183.0], [202.0, 183.0]], [[61.0, 144.0], [91.0, 144.0], [91.0, 178.0], [61.0, 178.0]], [[401.0, 117.0], [526.0, 117.0], [526.0, 184.0], [401.0, 184.0]], [[461.0, 83.0], [473.0, 88.0], [465.0, 104.0], [454.0, 99.0]], [[421.0, 70.0], [501.0, 70.0], [501.0, 119.0], [421.0, 119.0]], [[33.0, 33.0], [385.0, 37.0], [384.0, 133.0], [32.0, 130.0]]]
remaining_376__batch_09__499.png	[[[1196.0, 109.0], [1349.0, 126.0], [1326.0, 332.0], [1173.0, 314.0]], [[39.0, 66.0], [1149.0, 45.0], [1154.0, 329.0], [45.0, 351.0]]]
remaining_376__batch_10__517.png	[[[1210.0, 114.0], [1356.0, 126.0], [1338.0, 328.0], [1192.0, 316.0]], [[50.0, 69.0], [1172.0, 49.0], [1177.0, 332.0], [55.0, 352.0]]]
remaining_376__batch_10__523.png	[[[1227.0, 269.0], [1477.0, 269.0], [1477.0, 450.0], [1227.0, 450.0]], [[1415.0, 124.0], [1578.0, 124.0], [1578.0, 262.0], [1415.0, 262.0]], [[338.0, 42.0], [1195.0, 32.0], [1198.0, 326.0], [341.0, 336.0]]]
remaining_376__batch_10__535.png	[[[1196.0, 113.0], [1333.0, 99.0], [1356.0, 291.0], [1219.0, 306.0]], [[65.0, 46.0], [1188.0, 27.0], [1193.0, 313.0], [70.0, 332.0]]]
remaining_376__batch_10__537.png	[[[1213.0, 261.0], [1412.0, 267.0], [1407.0, 452.0], [1207.0, 452.0]], [[1403.0, 122.0], [1564.0, 122.0], [1564.0, 257.0], [1403.0, 257.0]], [[323.0, 45.0], [1164.0, 34.0], [1167.0, 325.0], [326.0, 335.0]]]
remaining_376__batch_10__548.png	[[[42.0, 327.0], [261.0, 327.0], [261.0, 483.0], [42.0, 483.0]], [[1336.0, 329.0], [1531.0, 329.0], [1531.0, 470.0], [1336.0, 470.0]], [[819.0, 321.0], [1088.0, 313.0], [1092.0, 469.0], [823.0, 477.0]], [[565.0, 302.0], [862.0, 302.0], [862.0, 491.0], [565.0, 491.0]], [[40.0, 169.0], [144.0, 169.0], [144.0, 275.0], [40.0, 275.0]], [[146.0, 160.0], [278.0, 160.0], [278.0, 279.0], [146.0, 279.0]], [[895.0, 61.0], [1714.0, 68.0], [1713.0, 276.0], [893.0, 269.0]]]
remaining_376__batch_11__560.png	[[[1211.0, 83.0], [1372.0, 122.0], [1327.0, 336.0], [1166.0, 298.0]], [[43.0, 64.0], [1169.0, 36.0], [1175.0, 315.0], [49.0, 343.0]]]
remaining_376__batch_11__562.png	[[[979.0, 372.0], [1067.0, 372.0], [1067.0, 473.0], [979.0, 473.0]], [[1186.0, 297.0], [1561.0, 281.0], [1569.0, 469.0], [1195.0, 473.0]], [[1384.0, 145.0], [1556.0, 145.0], [1556.0, 285.0], [1384.0, 285.0]], [[24.0, 78.0], [1143.0, 45.0], [1152.0, 328.0], [33.0, 361.0]]]
remaining_376__batch_11__573.png	[[[1267.0, 321.0], [1508.0, 321.0], [1508.0, 490.0], [1267.0, 490.0]], [[1460.0, 177.0], [1617.0, 177.0], [1617.0, 309.0], [1460.0, 309.0]], [[368.0, 89.0], [1214.0, 68.0], [1221.0, 370.0], [376.0, 391.0]]]
remaining_376__batch_11__581.png	[[[1215.0, 274.0], [1410.0, 274.0], [1410.0, 458.0], [1215.0, 458.0]], [[1400.0, 121.0], [1558.0, 129.0], [1558.0, 268.0], [1393.0, 260.0]], [[217.0, 53.0], [1176.0, 32.0], [1182.0, 322.0], [224.0, 343.0]]]
remaining_376__batch_11__586.png	[[[27.0, 348.0], [252.0, 353.0], [248.0, 504.0], [23.0, 504.0]], [[1322.0, 352.0], [1487.0, 352.0], [1487.0, 491.0], [1322.0, 491.0]], [[733.0, 325.0], [992.0, 321.0], [995.0, 504.0], [737.0, 504.0]], [[26.0, 191.0], [156.0, 191.0], [156.0, 298.0], [26.0, 298.0]], [[132.0, 182.0], [275.0, 182.0], [275.0, 305.0], [132.0, 305.0]], [[1154.0, 60.0], [1729.0, 60.0], [1729.0, 328.0], [1154.0, 328.0]]]
remaining_376__batch_12__630.png	[[[992.0, 379.0], [1079.0, 375.0], [1084.0, 472.0], [998.0, 472.0]], [[1199.0, 292.0], [1585.0, 273.0], [1586.0, 472.0], [1209.0, 472.0]], [[1408.0, 151.0], [1569.0, 151.0], [1569.0, 284.0], [1408.0, 284.0]], [[30.0, 81.0], [1156.0, 49.0], [1165.0, 336.0], [39.0, 369.0]]]
remaining_376__batch_12__631.png	[[[1216.0, 290.0], [1403.0, 290.0], [1403.0, 461.0], [1216.0, 461.0]], [[1403.0, 136.0], [1566.0, 136.0], [1566.0, 270.0], [1403.0, 270.0]], [[320.0, 56.0], [1173.0, 40.0], [1179.0, 327.0], [326.0, 343.0]]]
remaining_376__batch_12__644.png	[[[1218.0, 299.0], [1401.0, 293.0], [1406.0, 455.0], [1223.0, 455.0]], [[1409.0, 144.0], [1569.0, 144.0], [1569.0, 280.0], [1409.0, 280.0]], [[327.0, 58.0], [1165.0, 45.0], [1169.0, 337.0], [331.0, 350.0]]]
remaining_376__batch_12__649.png	[[[1608.0, 389.0], [1657.0, 382.0], [1660.0, 402.0], [1611.0, 409.0]], [[1255.0, 122.0], [1382.0, 122.0], [1382.0, 311.0], [1255.0, 311.0]], [[105.0, 58.0], [1210.0, 37.0], [1216.0, 318.0], [111.0, 339.0]]]
remaining_376__batch_12__660.png	[[[1436.0, 157.0], [1582.0, 157.0], [1582.0, 278.0], [1436.0, 278.0]], [[56.0, 75.0], [1186.0, 55.0], [1191.0, 332.0], [61.0, 352.0]]]
remaining_376__batch_13__675.png	[[[1398.0, 138.0], [1558.0, 138.0], [1558.0, 264.0], [1398.0, 264.0]], [[31.0, 59.0], [1145.0, 43.0], [1150.0, 322.0], [36.0, 339.0]]]
remaining_376__batch_13__684.png	[[[1251.0, 266.0], [1446.0, 262.0], [1449.0, 451.0], [1254.0, 451.0]], [[1442.0, 122.0], [1602.0, 122.0], [1602.0, 254.0], [1442.0, 254.0]], [[369.0, 43.0], [1202.0, 38.0], [1203.0, 330.0], [370.0, 334.0]]]
